1.49	747.08	0.3208	2.7213	4.5162	0.4211	0.001994432
1.45	633.45	0.324	2.674	4.6631	0.3994	0.002289052
1.59	703.23	0.3423	2.7278	4.8245	0.4583	0.002260996
1.05	722.67	0.2336	2.3909	3.4838	0.4128	0.001452945
1.28	646.42	0.2991	2.6345	4.3292	0.3977	0.001980137
1.2	724.69	0.2627	2.5391	3.9271	0.3885	0.00165588
1.14	608.73	0.2954	2.5811	4.0025	0.4182	0.001872751
1.72	679.27	0.3631	2.6873	4.9958	0.5116	0.00253213
1.38	606.71	0.3192	2.6547	4.5016	0.3827	0.002274563
1.33	783.75	0.2771	2.6042	3.9424	0.3639	0.00169697
1.54	647.21	0.3348	2.6831	4.8042	0.4238	0.002379444
1.37	600.96	0.3198	2.6517	4.4817	0.38	0.002279686
1.06	603.7	0.2896	2.5355	3.7826	0.4458	0.001755839
1.43	711	0.3126	2.6961	4.5454	0.4102	0.002011252
1.1	657.71	0.271	2.5207	3.8701	0.4273	0.00167247
1.12	673.06	0.2672	2.5197	3.8842	0.4195	0.001664042
1.44	609.01	0.3258	2.658	4.6182	0.3868	0.002364493
1.25	661.94	0.2915	2.6188	4.2591	0.4	0.001888389
1.41	721.3	0.3072	2.6872	4.4693	0.4047	0.001954804
1.63	730.78	0.3509	2.7507	4.8041	0.4794	0.002230493
1.01	685.16	0.2435	2.3978	3.5015	0.4477	0.001474108
1.2	634.31	0.2934	2.6035	4.1656	0.4058	0.001891819
1.6	790.21	0.3461	2.7718	4.4777	0.4573	0.002024778
1.62	612.18	0.3433	2.6277	4.8353	0.4239	0.002646281
1.28	785.57	0.2657	2.5635	3.8147	0.3559	0.00162939
1.31	622.37	0.3095	2.648	4.4046	0.3906	0.002104857
1.5	673.1	0.3278	2.701	4.7394	0.4224	0.002228495
1.13	734.87	0.2447	2.4606	3.6711	0.3898	0.001537687
1.6	764.83	0.345	2.7633	4.6172	0.4623	0.002091968
1.79	726.5	0.3839	2.7348	4.9867	0.5748	0.002463868
1.13	743.94	0.2424	2.455	3.638	0.3832	0.00151894
1.07	795.71	0.2062	2.2975	3.0621	0.3459	0.001344711
1.34	776.6	0.2815	2.6191	4.0201	0.3703	0.00172547
1.69	780.52	0.3695	2.7935	4.6749	0.5142	0.002165223
1.55	656.57	0.3353	2.6908	4.8135	0.4293	0.002360754
1.75	601.09	0.355	2.543	4.8877	0.4654	0.002911378
1.6	746.79	0.3462	2.7569	4.7105	0.4677	0.002142503
1.25	702.52	0.2795	2.5973	4.1548	0.3942	0.001779309
1.03	750.74	0.2175	2.3281	3.2714	0.3951	0.00137198
1.32	659.27	0.3016	2.6497	4.4076	0.3972	0.002002215
1.68	732.98	0.3616	2.755	4.8608	0.5062	0.002292013
1.15	600.42	0.2995	2.5896	4.0184	0.4141	0.001915326
1.2	650.81	0.2872	2.5928	4.1397	0.4071	0.001843856
1.2	758	0.2525	2.5076	3.7552	0.3696	0.001583113
1.49	616.94	0.3296	2.6615	4.6962	0.3966	0.002415146
1.32	655.75	0.3024	2.65	4.411	0.3969	0.002012962
1.37	716.23	0.2988	2.6649	4.3893	0.3976	0.001912793
1.07	771.19	0.2157	2.3344	3.2399	0.3708	0.001387466
1.78	644.86	0.3656	2.6099	5.0104	0.5189	0.002760289
1.56	795.55	0.3362	2.7562	4.3766	0.436	0.001960908
1.32	753.98	0.2819	2.6199	4.1124	0.3792	0.00175071
1.19	781.16	0.2433	2.4724	3.5774	0.3526	0.001523375
1.11	701.03	0.2557	2.4893	3.7915	0.4098	0.001583384
1.44	706.87	0.3139	2.6975	4.5664	0.4114	0.00203715
1.3	651.15	0.301	2.6434	4.3764	0.3969	0.001996468
1.44	637.87	0.3225	2.6761	4.6537	0.4002	0.002257513
1.36	623.25	0.3148	2.6591	4.4992	0.3895	0.00218211
1.27	628.07	0.3034	2.6351	4.3223	0.3953	0.002022068
1.76	646.4	0.3632	2.6229	5.0021	0.5089	0.002722772
1.23	684.28	0.2809	2.5925	4.1504	0.3997	0.00179751
1.46	763.68	0.3133	2.7079	4.3798	0.4077	0.001911796
1.18	604.43	0.3011	2.6035	4.1028	0.406	0.001952253
1.78	699.59	0.3758	2.7	5.0225	0.5541	0.002544347
1.56	702.55	0.3362	2.7244	4.7788	0.4455	0.002220483
1.79	786.16	0.3958	2.807	4.7608	0.5843	0.00227689
1.4	741.74	0.3021	2.6785	4.3624	0.398	0.001887454
1.04	612.49	0.2838	2.5162	3.7372	0.4528	0.001697987
1.13	636.05	0.2835	2.5582	3.9729	0.4226	0.00177659
1.66	601.79	0.3462	2.5979	4.8354	0.4269	0.002758437
1.16	750.76	0.2468	2.4794	3.693	0.3758	0.001545101
1.42	606.41	0.3235	2.6566	4.5733	0.3836	0.00234165
1.64	600.96	0.3442	2.6059	4.8166	0.4193	0.002728967
1.64	705.78	0.3506	2.7308	4.8765	0.478	0.00232367
1.64	748.82	0.3533	2.7637	4.7476	0.4835	0.002190112
1.26	665.73	0.2922	2.6236	4.2805	0.3991	0.001892659
1.6	627.68	0.3413	2.6546	4.8446	0.4277	0.00254907
1.27	783.75	0.2622	2.5501	3.7843	0.3553	0.001620415
1.66	667.79	0.352	2.688	4.9418	0.4749	0.002485811
1.69	719.91	0.3627	2.742	4.9105	0.5103	0.002347516
1.27	708.02	0.2817	2.6077	4.1855	0.3925	0.001793735
1.2	612.29	0.3002	2.6089	4.1511	0.4036	0.001959856
1.55	737.64	0.3344	2.7401	4.6628	0.4446	0.002101296
1.54	670.53	0.3331	2.7017	4.7911	0.4306	0.002296691
1.1	778.74	0.2204	2.3631	3.2923	0.3595	0.001412538
1.29	761.85	0.2741	2.5935	4.0002	0.372	0.001693247
1.14	659.79	0.2757	2.5479	3.9724	0.4176	0.001727822
1.04	782.63	0.2037	2.2768	3.0558	0.3643	0.001328853
1.17	661.14	0.2791	2.5661	4.0424	0.4118	0.001769671
1.24	691.86	0.2803	2.5949	4.1557	0.3974	0.00179227
1.08	736.51	0.2331	2.4019	3.4993	0.3972	0.001466375
1.18	712.65	0.2628	2.5327	3.923	0.3955	0.001655792
1.27	782.7	0.2641	2.5574	3.8097	0.3567	0.001622588
1.16	738.91	0.2501	2.4891	3.748	0.3837	0.00156988
1.53	666.13	0.333	2.6985	4.7916	0.4288	0.002296849
1.22	765.13	0.2566	2.5264	3.7875	0.365	0.0015945
1.67	759.69	0.3618	2.7757	4.7464	0.5016	0.002198265
1.35	771.58	0.2862	2.6346	4.0907	0.3761	0.001749657
1.52	680.04	0.33	2.7067	4.7574	0.4285	0.002235163
1.07	724.77	0.2373	2.4142	3.5491	0.406	0.00147633
1.62	694.25	0.3467	2.7209	4.8743	0.4669	0.002333453
1.32	657.11	0.3026	2.6515	4.4183	0.397	0.002008796
1.68	620.73	0.3503	2.6165	4.905	0.4522	0.002706491
1.44	736.02	0.3111	2.6992	4.468	0.4085	0.001956469
1.4	677.22	0.3116	2.6816	4.5622	0.4042	0.002067275
1.2	624.85	0.2956	2.6031	4.1476	0.4064	0.001920461
1.68	658.39	0.3532	2.6727	4.9528	0.476	0.002551679
1.58	625.1	0.3395	2.6551	4.8242	0.4216	0.002527596
1.54	686.17	0.3335	2.7125	4.7827	0.4365	0.002244342
1.78	677.49	0.3722	2.6643	5.0371	0.5442	0.002627345
1.09	695.56	0.2534	2.4712	3.7346	0.4177	0.001567083
1.36	625.62	0.3143	2.6598	4.501	0.3903	0.002173844
1.58	603.79	0.3393	2.6294	4.7768	0.4065	0.002616804
1.59	651.61	0.3409	2.6825	4.8616	0.4392	0.00244011
1.45	744.35	0.3117	2.7021	4.446	0.4087	0.001948008
1.74	698.84	0.3691	2.7092	4.9956	0.5313	0.00248984
1.34	657.02	0.3056	2.6591	4.4611	0.3972	0.002039512
1.75	684	0.3675	2.6873	5.0112	0.5265	0.00255848
1.09	685.94	0.2574	2.4819	3.7659	0.4219	0.00158906
1.69	697.15	0.3597	2.7174	4.9509	0.5021	0.002424155
1.43	702.32	0.3121	2.6922	4.5535	0.4088	0.002036109
1.02	703.85	0.2367	2.385	3.473	0.433	0.001449172
1.44	615.1	0.3249	2.6622	4.6267	0.3899	0.002341083
1.74	611.35	0.3555	2.5697	4.9163	0.4701	0.00284616
1.75	606.96	0.356	2.5543	4.9078	0.4714	0.002883221
1.21	656.01	0.2878	2.6001	4.1751	0.4044	0.001844484
1.5	663.29	0.3281	2.695	4.7436	0.4192	0.002261454
1.51	621.75	0.3317	2.6635	4.7344	0.4031	0.002428629
1.08	752.73	0.2274	2.3843	3.4205	0.384	0.001434777
1.1	789.07	0.2178	2.3545	3.2333	0.3491	0.001394046
1.02	790.85	0.1956	2.2376	2.9294	0.3586	0.001289752
1.24	756.08	0.2622	2.5478	3.8799	0.3711	0.001640038
1.04	649.44	0.2662	2.478	3.7044	0.4485	0.00160138
1.53	734.44	0.3294	2.7323	4.635	0.4356	0.00208322
1.63	731.89	0.3508	2.7514	4.7994	0.4791	0.002227111
1.35	730.84	0.2932	2.6522	4.2991	0.3921	0.00184719
1.43	754.1	0.3063	2.6905	4.3583	0.4006	0.0018963
1.26	790.79	0.2591	2.5383	3.7197	0.3496	0.001593343
1.58	669.11	0.3402	2.7	4.854	0.4448	0.002361346
1.01	615.45	0.2786	2.486	3.6322	0.4679	0.001641076
1.23	779.47	0.2547	2.5204	3.7175	0.3554	0.001577995
1.6	735.42	0.3442	2.7493	4.7426	0.4643	0.002175628
